id_veiculo,id_loja,marca_veiculo,modelo_veiculo,situacao_veiculo
5432,46,Duster,360,ATIVO
5433,47,Merc,230,ATIVO
5434,21,Lincoln,Continental,ATIVO
5435,56,Toyota,Corolla,ATIVO
5436,33,Volvo,142E,ATIVO
5437,12,AMC,Javelin,ATIVO
5438,24,Merc,240D,ATIVO
5439,85,Merc,450SL,ATIVO
5440,46,Lotus,Europa,ATIVO
5441,54,Fiat,X1-9,ATIVO
5442,28,Cadillac,Fleetwood,ATIVO
5443,98,Merc,280C,ATIVO
5444,89,Merc,240D,ATIVO
5445,79,Merc,230,ATIVO
5446,12,Mazda,RX4,ATIVO
5447,41,AMC,Javelin,ATIVO
5448,31,Mazda,RX4,ATIVO
5449,30,Cadillac,Fleetwood,ATIVO
5450,35,Fiat,X1-9,ATIVO
5451,83,Mazda,RX4,ATIVO
5452,73,Merc,450SE,ATIVO
5453,11,Ford,Pantera,INATIVO
5454,90,Volvo,142E,ATIVO
5455,26,Merc,280,ATIVO
5456,43,Merc,280C,ATIVO
5457,16,Maserati,Bora,ATIVO
5458,54,Datsun,710,ATIVO
5459,10,Merc,450SE,INATIVO
5460,21,Merc,230,ATIVO
5461,44,Fiat,128,ATIVO
5462,25,Merc,230,ATIVO
5463,73,Merc,240D,ATIVO
5464,63,Honda,Civic,ATIVO
5465,60,Fiat,X1-9,ATIVO
5466,93,Ferrari,Dino,ATIVO
5467,66,AMC,Javelin,ATIVO
5468,43,Hornet,Sportabout,ATIVO
5469,61,Chrysler,Imperial,ATIVO
5470,13,Toyota,Corona,ATIVO
5471,3,Pontiac,Firebird,INATIVO
5472,74,Hornet,4,INATIVO
5473,94,Merc,280,ATIVO
5474,3,Hornet,Sportabout,ATIVO
5475,88,Merc,230,ATIVO
5476,37,Lincoln,Continental,ATIVO
5477,38,Merc,280,INATIVO
5478,47,Toyota,Corolla,ATIVO
5479,35,Duster,360,ATIVO
5480,33,Merc,450SE,ATIVO
5481,77,AMC,Javelin,ATIVO
5482,20,Lotus,Europa,ATIVO
5483,10,Lotus,Europa,ATIVO
5484,97,Duster,360,ATIVO
5485,42,Merc,230,ATIVO
5486,75,Merc,450SE,ATIVO
5487,12,Volvo,142E,ATIVO
5488,66,Toyota,Corona,ATIVO
5489,53,Cadillac,Fleetwood,ATIVO
5490,48,Honda,Civic,ATIVO
5491,12,Toyota,Corolla,ATIVO
5492,49,Chrysler,Imperial,ATIVO
5493,76,Toyota,Corona,ATIVO
5494,92,Maserati,Bora,ATIVO
5495,64,Mazda,RX4,ATIVO
5496,53,Merc,230,ATIVO
5497,98,Merc,230,ATIVO
5498,73,Mazda,RX4,ATIVO
5499,40,Ferrari,Dino,ATIVO
5500,45,Volvo,142E,ATIVO
5501,67,Mazda,RX4,ATIVO
5502,95,Maserati,Bora,ATIVO
5503,57,Hornet,4,ATIVO
5504,61,Fiat,128,ATIVO
5505,35,Porsche,914-2,ATIVO
5506,20,Lincoln,Continental,ATIVO
5507,64,Toyota,Corolla,ATIVO
5508,98,Merc,450SL,ATIVO
5509,38,Dodge,Challenger,ATIVO
5510,15,Volvo,142E,ATIVO
5511,56,Toyota,Corona,ATIVO
5512,61,Porsche,914-2,ATIVO
5513,60,Duster,360,ATIVO
5514,85,Merc,450SLC,ATIVO
5515,83,Lincoln,Continental,ATIVO
5516,58,Fiat,128,ATIVO
5517,59,Ferrari,Dino,ATIVO
5518,31,Chrysler,Imperial,ATIVO
5519,94,Merc,280C,ATIVO
5520,24,Ford,Pantera,ATIVO
5521,70,Merc,280,ATIVO
5522,65,Mazda,RX4,ATIVO
5523,3,Toyota,Corona,ATIVO
5524,22,AMC,Javelin,ATIVO
5525,48,Lotus,Europa,ATIVO
5526,5,Hornet,Sportabout,ATIVO
5527,65,Cadillac,Fleetwood,ATIVO
5528,32,Chrysler,Imperial,ATIVO
5529,57,Hornet,Sportabout,ATIVO
5530,95,Merc,280,ATIVO
5531,33,Hornet,4,ATIVO
5532,37,Fiat,128,ATIVO
5533,69,Hornet,4,ATIVO
5534,60,Mazda,RX4,ATIVO
5535,55,Toyota,Corolla,ATIVO
5536,92,Merc,230,ATIVO
5537,33,Merc,230,ATIVO
5538,88,Cadillac,Fleetwood,ATIVO
5539,7,Dodge,Challenger,ATIVO
5540,44,Merc,280,ATIVO
5541,57,Maserati,Bora,ATIVO
5542,71,Datsun,710,ATIVO
5543,12,Merc,280C,ATIVO
5544,49,Fiat,X1-9,ATIVO
5545,85,Fiat,128,ATIVO
5546,41,Merc,450SL,ATIVO
5547,66,Camaro,Z28,ATIVO
5548,74,Maserati,Bora,ATIVO
5549,88,Mazda,RX4,ATIVO
5550,13,Camaro,Z28,ATIVO
5551,24,Fiat,128,ATIVO
5552,88,Duster,360,ATIVO
5553,5,Honda,Civic,ATIVO
5554,37,Fiat,128,ATIVO
5555,85,Toyota,Corona,ATIVO
5556,12,Maserati,Bora,ATIVO
5557,22,Porsche,914-2,ATIVO
5558,71,Dodge,Challenger,ATIVO
5559,4,Lotus,Europa,INATIVO
5560,22,Toyota,Corolla,ATIVO
5561,52,Merc,450SL,ATIVO
5562,97,Volvo,142E,ATIVO
5563,9,AMC,Javelin,ATIVO
5564,22,Dodge,Challenger,ATIVO
5565,92,Hornet,Sportabout,ATIVO
5566,76,Ford,Pantera,ATIVO
5567,60,Merc,280C,ATIVO
5568,36,Mazda,RX4,ATIVO
5569,9,Datsun,710,ATIVO
5570,79,Fiat,X1-9,ATIVO
5571,14,Chrysler,Imperial,INATIVO
5572,52,Maserati,Bora,ATIVO
5573,25,Fiat,X1-9,ATIVO
5574,7,Honda,Civic,ATIVO
5575,83,Fiat,X1-9,ATIVO
5576,19,Merc,280C,ATIVO
5577,82,Pontiac,Firebird,ATIVO
5578,93,Duster,360,ATIVO
5579,63,Merc,450SE,ATIVO
5580,20,Ford,Pantera,ATIVO
5581,40,Maserati,Bora,ATIVO
5582,16,Merc,450SE,ATIVO
5583,33,Datsun,710,ATIVO
5584,57,Hornet,4,ATIVO
5585,91,Merc,280,ATIVO
5586,86,Merc,240D,ATIVO
5587,27,Chrysler,Imperial,ATIVO
5588,2,Lincoln,Continental,ATIVO
5589,41,Ford,Pantera,ATIVO
5590,96,Maserati,Bora,ATIVO
5591,92,AMC,Javelin,ATIVO
5592,43,Merc,280C,ATIVO
5593,31,Ferrari,Dino,ATIVO
5594,4,Ferrari,Dino,ATIVO
5595,6,Lotus,Europa,ATIVO
5596,74,Honda,Civic,ATIVO
5597,33,Datsun,710,ATIVO
5598,97,Merc,230,ATIVO
5599,90,Camaro,Z28,ATIVO
5600,1,Lincoln,Continental,ATIVO
5601,18,Merc,450SE,ATIVO
5602,97,Merc,450SL,ATIVO
5603,85,Ford,Pantera,ATIVO
5604,9,Porsche,914-2,ATIVO
5605,91,Duster,360,ATIVO
5606,20,Fiat,X1-9,ATIVO
5607,11,Merc,230,ATIVO
5608,11,Camaro,Z28,ATIVO
5609,88,Fiat,X1-9,ATIVO
5610,40,AMC,Javelin,ATIVO
5611,13,Dodge,Challenger,ATIVO
5612,88,Lincoln,Continental,ATIVO
5613,52,Lincoln,Continental,ATIVO
5614,67,Merc,450SL,ATIVO
5615,71,Merc,230,INATIVO
5616,64,Datsun,710,ATIVO
5617,1,Hornet,Sportabout,ATIVO
5618,87,Toyota,Corolla,ATIVO
5619,59,Datsun,710,ATIVO
5620,49,Lotus,Europa,ATIVO
5621,96,Merc,450SLC,ATIVO
5622,31,Hornet,4,ATIVO
5623,32,Ford,Pantera,ATIVO
5624,42,Volvo,142E,ATIVO
5625,54,Merc,450SE,ATIVO
5626,70,Merc,230,ATIVO
5627,67,Datsun,710,ATIVO
5628,79,Dodge,Challenger,ATIVO
5629,66,Fiat,128,ATIVO
5630,86,Merc,230,ATIVO
5631,98,Honda,Civic,ATIVO
5632,63,Merc,450SLC,ATIVO
5633,55,Merc,450SE,ATIVO
5634,80,Dodge,Challenger,ATIVO
5635,59,Merc,450SL,ATIVO
5636,58,Mazda,RX4,ATIVO
5637,77,Fiat,X1-9,ATIVO
5638,12,Duster,360,ATIVO
5639,2,Lincoln,Continental,ATIVO
5640,68,Camaro,Z28,ATIVO
5641,74,Dodge,Challenger,ATIVO
5642,39,Porsche,914-2,ATIVO
5643,29,Camaro,Z28,ATIVO
5644,65,Dodge,Challenger,ATIVO
5645,62,Ford,Pantera,ATIVO
5646,4,Pontiac,Firebird,ATIVO
5647,3,Lincoln,Continental,ATIVO
5648,11,Merc,450SL,ATIVO
5649,85,Merc,450SE,ATIVO
5650,9,Porsche,914-2,ATIVO
5651,18,Porsche,914-2,ATIVO
5652,47,Merc,280,ATIVO
5653,57,Datsun,710,ATIVO
5654,22,Duster,360,ATIVO
5655,33,Datsun,710,ATIVO
5656,97,Merc,230,ATIVO
5657,52,Fiat,X1-9,ATIVO
5658,63,Merc,450SL,ATIVO
5659,61,Dodge,Challenger,ATIVO
5660,71,Lotus,Europa,ATIVO
5661,45,Merc,450SL,ATIVO
5662,84,Ferrari,Dino,ATIVO
5663,90,Merc,450SLC,ATIVO
5664,25,Merc,280C,ATIVO
5665,92,Ford,Pantera,ATIVO
5666,75,Honda,Civic,ATIVO
5667,36,Duster,360,ATIVO
5668,5,Honda,Civic,ATIVO
5669,13,Merc,230,ATIVO
5670,68,Pontiac,Firebird,ATIVO
5671,54,Ford,Pantera,ATIVO
5672,88,Hornet,4,INATIVO
5673,17,AMC,Javelin,ATIVO
5674,30,Camaro,Z28,ATIVO
5675,58,Merc,450SL,ATIVO
5676,21,Merc,450SL,ATIVO
5677,20,AMC,Javelin,ATIVO
5678,66,Merc,240D,ATIVO
5679,17,Merc,450SE,ATIVO
5680,8,Porsche,914-2,ATIVO
5681,66,Maserati,Bora,ATIVO
5682,93,Merc,450SL,ATIVO
5683,21,AMC,Javelin,ATIVO
5684,56,Cadillac,Fleetwood,ATIVO
5685,100,AMC,Javelin,ATIVO
5686,94,Honda,Civic,ATIVO
5687,95,Merc,450SL,ATIVO
5688,88,Hornet,4,ATIVO
5689,35,Ford,Pantera,ATIVO
5690,2,Duster,360,ATIVO
5691,69,Lincoln,Continental,ATIVO
5692,67,Toyota,Corolla,ATIVO
5693,35,Cadillac,Fleetwood,ATIVO
5694,11,Merc,280,ATIVO
5695,94,Toyota,Corolla,ATIVO
5696,43,Duster,360,ATIVO
5697,94,Toyota,Corolla,ATIVO
5698,72,Merc,240D,ATIVO
5699,89,Chrysler,Imperial,ATIVO
5700,7,Mazda,RX4,ATIVO
5701,49,Toyota,Corona,ATIVO
5702,48,Hornet,4,ATIVO
5703,19,AMC,Javelin,ATIVO
5704,1,Toyota,Corolla,ATIVO
5705,60,Merc,450SE,ATIVO
5706,48,Camaro,Z28,ATIVO
5707,74,Duster,360,ATIVO
5708,65,Datsun,710,ATIVO
5709,92,Camaro,Z28,ATIVO
5710,59,Pontiac,Firebird,ATIVO
5711,30,Hornet,Sportabout,ATIVO
5712,10,Honda,Civic,ATIVO
5713,45,Toyota,Corolla,ATIVO
5714,56,Datsun,710,ATIVO
5715,7,Maserati,Bora,ATIVO
5716,75,Mazda,RX4,ATIVO
5717,50,Camaro,Z28,ATIVO
5718,4,Camaro,Z28,ATIVO
5719,63,Lincoln,Continental,ATIVO
5720,40,Datsun,710,ATIVO
5721,92,Merc,280C,ATIVO
5722,88,Lincoln,Continental,ATIVO
5723,60,Volvo,142E,ATIVO
5724,10,Fiat,128,ATIVO
5725,85,Lotus,Europa,ATIVO
5726,18,Pontiac,Firebird,ATIVO
5727,21,Fiat,X1-9,ATIVO
5728,18,Volvo,142E,ATIVO
5729,38,AMC,Javelin,ATIVO
5730,22,Hornet,4,ATIVO
5731,26,Mazda,RX4,ATIVO
5732,55,Merc,280C,ATIVO
5733,58,Cadillac,Fleetwood,ATIVO
5734,50,Merc,450SL,ATIVO
5735,31,Mazda,RX4,ATIVO
5736,66,Merc,450SL,ATIVO
5737,64,Merc,450SE,ATIVO
5738,71,Merc,280C,ATIVO
5739,91,Ferrari,Dino,ATIVO
5740,73,Chrysler,Imperial,ATIVO
5741,18,Ford,Pantera,ATIVO
5742,35,Merc,280C,ATIVO
5743,82,Datsun,710,ATIVO
5744,77,Fiat,128,ATIVO
5745,11,Datsun,710,ATIVO
5746,39,Honda,Civic,ATIVO
5747,28,Honda,Civic,ATIVO
5748,76,Lincoln,Continental,ATIVO
5749,27,Volvo,142E,ATIVO
5750,30,Fiat,128,ATIVO
5751,90,Fiat,X1-9,ATIVO
5752,85,Datsun,710,ATIVO
5753,53,Pontiac,Firebird,ATIVO
5754,100,Merc,450SLC,ATIVO
5755,60,Mazda,RX4,ATIVO
5756,86,Maserati,Bora,ATIVO
5757,33,Dodge,Challenger,ATIVO
5758,91,Maserati,Bora,ATIVO
5759,48,Fiat,128,INATIVO
5760,98,Hornet,4,ATIVO
5761,88,Toyota,Corona,ATIVO
5762,35,Maserati,Bora,ATIVO
5763,49,Dodge,Challenger,ATIVO
5764,75,Merc,240D,ATIVO
5765,1,Merc,450SE,ATIVO
5766,44,Volvo,142E,ATIVO
5767,63,Merc,450SLC,ATIVO
5768,88,Cadillac,Fleetwood,ATIVO
5769,89,Volvo,142E,ATIVO
5770,24,Merc,240D,ATIVO
5771,23,Chrysler,Imperial,ATIVO
5772,81,Pontiac,Firebird,ATIVO
5773,33,Toyota,Corona,ATIVO
5774,72,Mazda,RX4,ATIVO
5775,50,Datsun,710,ATIVO
5776,97,Hornet,4,ATIVO
5777,16,Mazda,RX4,ATIVO
5778,14,Ferrari,Dino,ATIVO
5779,90,Mazda,RX4,ATIVO
5780,57,Lotus,Europa,ATIVO
5781,96,Lincoln,Continental,ATIVO
5782,74,Hornet,4,ATIVO
5783,22,Toyota,Corolla,ATIVO
5784,69,Mazda,RX4,ATIVO
5785,69,Fiat,X1-9,ATIVO
5786,25,Merc,240D,ATIVO
5787,91,Camaro,Z28,ATIVO
5788,10,Datsun,710,ATIVO
5789,52,Lotus,Europa,ATIVO
5790,57,Lincoln,Continental,ATIVO
5791,62,Ferrari,Dino,ATIVO
5792,88,Ford,Pantera,ATIVO
5793,9,Merc,230,ATIVO
5794,32,Maserati,Bora,ATIVO
5795,32,Hornet,Sportabout,ATIVO
5796,51,Merc,230,ATIVO
5797,77,Lincoln,Continental,ATIVO
5798,47,Lincoln,Continental,ATIVO
5799,92,Toyota,Corona,ATIVO
5800,9,Ford,Pantera,ATIVO
5801,92,Toyota,Corolla,INATIVO
5802,4,Merc,280,ATIVO
5803,43,Hornet,4,ATIVO
5804,76,Camaro,Z28,ATIVO
5805,5,Fiat,128,ATIVO
5806,75,Cadillac,Fleetwood,ATIVO
5807,29,Maserati,Bora,ATIVO
5808,81,Merc,450SLC,ATIVO
5809,71,Ferrari,Dino,ATIVO
5810,63,Merc,450SE,ATIVO
5811,2,Dodge,Challenger,INATIVO
5812,42,Hornet,Sportabout,ATIVO
5813,56,Porsche,914-2,ATIVO
5814,58,Datsun,710,ATIVO
5815,83,Lotus,Europa,ATIVO
5816,28,Hornet,4,ATIVO
5817,65,Merc,450SLC,ATIVO
5818,79,AMC,Javelin,ATIVO
5819,14,Merc,280C,ATIVO
5820,28,Maserati,Bora,ATIVO
5821,48,Fiat,128,ATIVO
5822,93,Mazda,RX4,ATIVO
5823,90,Datsun,710,ATIVO
5824,52,Toyota,Corona,ATIVO
5825,2,Toyota,Corolla,ATIVO
5826,84,Merc,240D,ATIVO
5827,1,Fiat,128,ATIVO
5828,20,Fiat,128,ATIVO
5829,29,Fiat,128,ATIVO
5830,6,Volvo,142E,INATIVO
5831,42,Volvo,142E,ATIVO
5832,65,Toyota,Corolla,ATIVO
5833,24,Lotus,Europa,ATIVO
5834,28,Fiat,X1-9,ATIVO
5835,8,Merc,230,ATIVO
5836,49,Toyota,Corolla,ATIVO
5837,37,Lincoln,Continental,ATIVO
5838,76,Merc,240D,ATIVO
5839,11,Lotus,Europa,ATIVO
5840,7,Volvo,142E,ATIVO
5841,58,Ferrari,Dino,ATIVO
5842,23,Porsche,914-2,ATIVO
5843,94,Honda,Civic,ATIVO
5844,54,Hornet,Sportabout,ATIVO
5845,82,Camaro,Z28,ATIVO
5846,82,Toyota,Corona,ATIVO
5847,19,Merc,450SE,ATIVO
5848,39,Maserati,Bora,ATIVO
5849,8,Pontiac,Firebird,ATIVO
5850,15,Porsche,914-2,INATIVO
5851,4,Dodge,Challenger,ATIVO
5852,12,Toyota,Corona,ATIVO
5853,70,AMC,Javelin,ATIVO
5854,65,Pontiac,Firebird,ATIVO
5855,52,Pontiac,Firebird,ATIVO
5856,18,Merc,450SLC,ATIVO
5857,55,Cadillac,Fleetwood,ATIVO
5858,62,Cadillac,Fleetwood,ATIVO
5859,83,Chrysler,Imperial,ATIVO
5860,61,Lotus,Europa,ATIVO
5861,99,AMC,Javelin,ATIVO
5862,8,Lincoln,Continental,ATIVO
5863,20,Merc,280,ATIVO
5864,75,Fiat,X1-9,ATIVO
5865,67,Ferrari,Dino,ATIVO
5866,100,Mazda,RX4,ATIVO
5867,21,Toyota,Corolla,INATIVO
5868,84,Merc,450SE,ATIVO
5869,35,Chrysler,Imperial,ATIVO
5870,78,Hornet,Sportabout,ATIVO
5871,51,Hornet,Sportabout,ATIVO
5872,80,Mazda,RX4,ATIVO
5873,17,Lincoln,Continental,ATIVO
5874,42,Lincoln,Continental,ATIVO
5875,25,Mazda,RX4,INATIVO
5876,42,Toyota,Corolla,ATIVO
5877,16,Datsun,710,ATIVO
5878,98,Pontiac,Firebird,ATIVO
5879,52,Merc,450SE,ATIVO
5880,64,Merc,240D,ATIVO
5881,39,Toyota,Corolla,ATIVO
5882,26,Maserati,Bora,ATIVO
5883,24,Pontiac,Firebird,ATIVO
5884,45,Chrysler,Imperial,ATIVO
5885,77,Maserati,Bora,ATIVO
5886,15,Merc,240D,ATIVO
5887,32,Ferrari,Dino,ATIVO
5888,2,Maserati,Bora,ATIVO
5889,34,Ferrari,Dino,ATIVO
5890,9,Porsche,914-2,ATIVO
5891,49,Pontiac,Firebird,ATIVO
5892,37,Merc,450SLC,ATIVO
5893,16,Duster,360,ATIVO
5894,91,Ford,Pantera,ATIVO
5895,1,Maserati,Bora,ATIVO
5896,6,Hornet,Sportabout,ATIVO
5897,68,Camaro,Z28,ATIVO
5898,65,Fiat,128,ATIVO
5899,96,Fiat,128,ATIVO
5900,58,Mazda,RX4,ATIVO
5901,85,Porsche,914-2,ATIVO
5902,79,Toyota,Corona,INATIVO
5903,66,Chrysler,Imperial,ATIVO
5904,90,Volvo,142E,ATIVO
5905,69,Toyota,Corolla,ATIVO
5906,21,Fiat,X1-9,ATIVO
5907,53,Chrysler,Imperial,INATIVO
5908,6,Hornet,Sportabout,ATIVO
5909,22,Volvo,142E,ATIVO
5910,49,Honda,Civic,ATIVO
5911,74,Fiat,X1-9,ATIVO
5912,47,Honda,Civic,ATIVO
5913,18,Toyota,Corona,ATIVO
5914,40,Mazda,RX4,INATIVO
5915,79,Lotus,Europa,ATIVO
5916,34,Pontiac,Firebird,ATIVO
5917,57,AMC,Javelin,ATIVO
5918,83,Hornet,4,ATIVO
5919,34,Fiat,X1-9,ATIVO
5920,83,Dodge,Challenger,ATIVO
5921,8,Honda,Civic,ATIVO
5922,79,Lotus,Europa,ATIVO
5923,49,Volvo,142E,ATIVO
5924,31,Merc,280,ATIVO
5925,90,Lotus,Europa,ATIVO
5926,49,Maserati,Bora,ATIVO
5927,53,Merc,280,ATIVO
5928,100,Chrysler,Imperial,ATIVO
5929,78,Porsche,914-2,ATIVO
5930,33,Merc,280,ATIVO
5931,36,Merc,240D,ATIVO
5932,47,Fiat,X1-9,ATIVO
5933,71,Dodge,Challenger,ATIVO
5934,51,Merc,450SL,ATIVO
5935,56,Duster,360,ATIVO
5936,64,Ford,Pantera,ATIVO
5937,55,Ferrari,Dino,ATIVO
5938,53,Lotus,Europa,ATIVO
5939,18,Toyota,Corolla,ATIVO
5940,91,Fiat,X1-9,ATIVO
5941,9,Ferrari,Dino,ATIVO
5942,8,Dodge,Challenger,ATIVO
5943,10,Mazda,RX4,ATIVO
5944,4,Lincoln,Continental,ATIVO
5945,64,Merc,450SLC,ATIVO
5946,46,Volvo,142E,ATIVO
5947,64,Camaro,Z28,ATIVO
5948,91,Fiat,128,ATIVO
5949,19,Hornet,4,ATIVO
5950,43,Merc,450SL,ATIVO
5951,55,Camaro,Z28,ATIVO
5952,15,Dodge,Challenger,ATIVO
5953,81,Lincoln,Continental,ATIVO
5954,27,Toyota,Corolla,ATIVO
5955,79,Fiat,128,ATIVO
5956,85,Maserati,Bora,ATIVO
5957,43,Fiat,X1-9,ATIVO
5958,6,Fiat,128,ATIVO
5959,27,Ford,Pantera,ATIVO
5960,1,Pontiac,Firebird,ATIVO
5961,9,AMC,Javelin,ATIVO
5962,11,Porsche,914-2,ATIVO
5963,48,Hornet,Sportabout,ATIVO
5964,14,Merc,450SLC,ATIVO
5965,44,Toyota,Corolla,ATIVO
5966,63,Merc,450SE,ATIVO
5967,62,Merc,280,ATIVO
5968,77,Lincoln,Continental,ATIVO
5969,37,Pontiac,Firebird,INATIVO
5970,85,Mazda,RX4,ATIVO
5971,30,Toyota,Corolla,ATIVO
5972,29,Mazda,RX4,ATIVO
5973,21,Merc,450SE,ATIVO
5974,5,Pontiac,Firebird,ATIVO
5975,15,Mazda,RX4,ATIVO
5976,46,AMC,Javelin,ATIVO
5977,68,Cadillac,Fleetwood,ATIVO
5978,27,Merc,230,ATIVO
5979,8,Fiat,128,ATIVO
5980,83,Merc,280,ATIVO
5981,97,Mazda,RX4,ATIVO
5982,89,Datsun,710,ATIVO
5983,39,Merc,240D,ATIVO
5984,20,Lincoln,Continental,ATIVO
5985,14,Honda,Civic,ATIVO
5986,16,Merc,280,ATIVO
5987,32,Lincoln,Continental,ATIVO
5988,99,Volvo,142E,ATIVO
5989,86,Chrysler,Imperial,ATIVO
5990,58,Merc,280C,ATIVO
5991,65,Ferrari,Dino,ATIVO
5992,77,Honda,Civic,ATIVO
5993,26,Toyota,Corona,ATIVO
5994,80,Toyota,Corona,ATIVO
5995,59,Toyota,Corona,ATIVO
5996,89,Mazda,RX4,ATIVO
5997,82,Merc,450SLC,ATIVO
5998,10,Ferrari,Dino,ATIVO
5999,98,Chrysler,Imperial,ATIVO
6000,80,Cadillac,Fleetwood,ATIVO
6001,86,Merc,450SL,ATIVO
6002,89,Porsche,914-2,ATIVO
6003,62,Ford,Pantera,ATIVO
6004,11,Fiat,128,ATIVO
6005,27,Ford,Pantera,ATIVO
6006,100,Merc,230,ATIVO
6007,10,Dodge,Challenger,ATIVO
6008,96,Ferrari,Dino,INATIVO
6009,45,Lincoln,Continental,ATIVO
6010,56,Toyota,Corolla,ATIVO
6011,56,Toyota,Corolla,ATIVO
6012,15,Merc,240D,ATIVO
6013,45,Toyota,Corona,ATIVO
6014,77,Maserati,Bora,ATIVO
6015,15,Toyota,Corolla,ATIVO
6016,92,Mazda,RX4,ATIVO
6017,81,Porsche,914-2,ATIVO
6018,30,Merc,450SLC,ATIVO
6019,93,Merc,450SL,ATIVO
6020,40,Dodge,Challenger,ATIVO
6021,29,Fiat,X1-9,ATIVO
6022,21,Merc,450SE,INATIVO
6023,39,Lotus,Europa,ATIVO
6024,11,Hornet,Sportabout,ATIVO
6025,77,Fiat,X1-9,ATIVO
6026,59,Honda,Civic,ATIVO
6027,84,Honda,Civic,ATIVO
6028,11,Toyota,Corolla,ATIVO
6029,87,Toyota,Corona,ATIVO
6030,20,Ford,Pantera,ATIVO
6031,85,Fiat,128,ATIVO
6032,4,Toyota,Corona,ATIVO
6033,4,Toyota,Corolla,ATIVO
6034,33,Pontiac,Firebird,ATIVO
6035,46,Cadillac,Fleetwood,ATIVO
6036,54,Mazda,RX4,ATIVO
6037,50,Merc,280,ATIVO
6038,42,Camaro,Z28,ATIVO
6039,15,Cadillac,Fleetwood,ATIVO
6040,11,Volvo,142E,ATIVO
6041,68,Hornet,4,ATIVO
6042,71,Volvo,142E,ATIVO
6043,97,Merc,450SE,ATIVO
6044,63,Fiat,128,ATIVO
6045,77,Chrysler,Imperial,ATIVO
6046,11,Fiat,X1-9,ATIVO
6047,76,Maserati,Bora,ATIVO
6048,70,Mazda,RX4,ATIVO
6049,95,Lincoln,Continental,ATIVO
6050,11,Ford,Pantera,INATIVO
6051,72,Pontiac,Firebird,ATIVO
6052,25,Hornet,4,ATIVO
6053,14,Ford,Pantera,ATIVO
6054,27,Ferrari,Dino,ATIVO
6055,41,Duster,360,INATIVO
6056,13,Ford,Pantera,ATIVO
6057,25,AMC,Javelin,ATIVO
6058,28,Lincoln,Continental,ATIVO
6059,80,Toyota,Corolla,ATIVO
6060,8,Camaro,Z28,ATIVO
6061,47,Merc,450SL,ATIVO
6062,95,Mazda,RX4,INATIVO
6063,37,Pontiac,Firebird,ATIVO
6064,6,Lotus,Europa,ATIVO
6065,42,Fiat,128,ATIVO
6066,30,Merc,450SLC,ATIVO
6067,84,Merc,230,ATIVO
6068,13,Merc,240D,ATIVO
6069,17,Camaro,Z28,ATIVO
6070,37,Toyota,Corona,ATIVO
6071,36,Merc,280C,ATIVO
6072,54,Merc,230,ATIVO
6073,56,Volvo,142E,ATIVO
6074,68,Merc,280C,ATIVO
6075,27,Merc,230,ATIVO
6076,60,Lincoln,Continental,ATIVO
6077,47,Merc,450SLC,ATIVO
6078,42,Mazda,RX4,ATIVO
6079,89,Lincoln,Continental,ATIVO
6080,84,Merc,280C,ATIVO
6081,27,Duster,360,ATIVO
6082,31,Maserati,Bora,INATIVO
6083,93,Mazda,RX4,ATIVO
6084,70,Ford,Pantera,ATIVO
6085,91,Mazda,RX4,ATIVO
6086,50,Porsche,914-2,ATIVO
6087,82,Pontiac,Firebird,ATIVO
6088,11,Mazda,RX4,ATIVO
6089,59,Porsche,914-2,ATIVO
6090,53,Datsun,710,ATIVO
6091,94,Toyota,Corona,ATIVO
6092,17,Pontiac,Firebird,ATIVO
6093,42,Honda,Civic,ATIVO
6094,28,Cadillac,Fleetwood,ATIVO
6095,52,Porsche,914-2,ATIVO
6096,73,Ferrari,Dino,ATIVO
6097,81,Merc,450SLC,ATIVO
6098,77,Dodge,Challenger,ATIVO
6099,18,Pontiac,Firebird,ATIVO
6100,82,Pontiac,Firebird,ATIVO
6101,98,Ford,Pantera,ATIVO
6102,51,Toyota,Corona,ATIVO
6103,49,Mazda,RX4,ATIVO
6104,100,Hornet,Sportabout,ATIVO
6105,31,Hornet,4,ATIVO
6106,34,Merc,280C,ATIVO
6107,15,Hornet,Sportabout,ATIVO
6108,36,Dodge,Challenger,ATIVO
6109,21,Dodge,Challenger,ATIVO
6110,60,Merc,450SL,ATIVO
6111,54,Ferrari,Dino,ATIVO
6112,98,Merc,450SLC,ATIVO
6113,91,Merc,450SLC,ATIVO
6114,89,Merc,450SE,ATIVO
6115,16,Camaro,Z28,ATIVO
6116,35,Fiat,128,ATIVO
6117,31,Merc,280,ATIVO
6118,23,Dodge,Challenger,ATIVO
6119,28,Camaro,Z28,INATIVO
6120,16,Fiat,X1-9,ATIVO
6121,97,Toyota,Corona,ATIVO
6122,100,Dodge,Challenger,ATIVO
6123,96,Merc,240D,ATIVO
6124,98,Porsche,914-2,ATIVO
6125,75,Mazda,RX4,ATIVO
6126,45,Maserati,Bora,ATIVO
6127,78,Cadillac,Fleetwood,ATIVO
6128,75,Merc,450SLC,ATIVO
6129,68,Merc,280C,ATIVO
6130,22,Merc,280C,ATIVO
6131,68,Merc,240D,ATIVO
6132,67,Maserati,Bora,INATIVO
6133,70,Lotus,Europa,ATIVO
6134,41,Porsche,914-2,ATIVO
6135,21,Duster,360,ATIVO
6136,83,Lincoln,Continental,ATIVO
6137,16,Mazda,RX4,ATIVO
